id,text,speaker_std,file_id
39564," Todo el mundo ofrece empleo, pero no dice cómo.",IBARCENA,78
39565," Oye, Belaunde, se recuerdan su segundo Gobierno, un millón de empleos (ininteligible).",DESCONOCIDO,78
39566," Tú necesitas tener fácilmente un 20 a 25% del PBI en inversión, y estás hablando que un PBI está en 60 mil millones de dólares, pongamos que estemos en eso; cómo generas 12 mil millones de dólares de inversión en este país y parte de ello ser extranjera, que puede ser 4 ó 5. ¿Cómo lo haces? Mientras que todavía no tienes la menor idea, porque sin inversión, si no se mete capital no se va a generar trabajo; porque yo por ley puedo decir: desde mañana las empresas me duplican su empleo, me duplican el número de trabajadores. Me van a decir: ya se ha intentado eso. Lo que se hizo en la década pasada con el millón de empleos de Belaunde y toda esa barbaridad y al final las empresas públicas se llenaban de gente y era un desastre. Pero si empiezas a elaborar cómo se generan estos proyectos, cómo se generan estas cosas, ya vas ganando posiciones evidentemente.",SERPA,78
39567," Ahora, siempre me he preguntado, por qué el Presidente no se metió tan fuerte —justo lo que tú decías— en el agro, ¿no?",DESCONOCIDO,78
39568," Siendo agrónomo, ah.",BELLO VAZQUEZ,78
39569, Yo una vez le pregunté. Me dijo que era porque él consideraba que todavía acá las tierras estaban muy baratas y que no (ininteligible).,DESCONOCIDO,78
39570," Yo me he acuerdo que hemos conversado mucho sobre el tema. Esos dos temas déjemelos a mí, me decía el Presidente, el agro y la educación, porque yo soy ingeniero agrónomo y yo soy educador. Yo le decía: Presidente, pero usted no tiene tiempo para estar metiéndose. Una cosa es que te suelten un tema, una persona que se dedique sólo a eso y otra cosa es que tienes que estar viendo todo. Entonces, obviamente, por el tiempo no pudo meterse al detalle. Y, segundo, también tenía la ... de que si titulo, si doy títulos a la gente hoy día, van a vender sus tierras muy barato. Para mí, yo creo que era mucho más prudente hacer que se arregle esto en los dos primeros años por más duros que sean, pero ya sale. ¿Chile qué hizo? Los dos primeros años dijo: hasta aquí la reforma agraria, la foto es esta, tú eres dueño de esto, tú eres dueño de esto, se acabó; si quieres vende las cooperativas, no hay un centavo. Las obligó a transformarse en los dos primeros años, quebró lo que tuvo que quebrar, y entraron nuevos capitales, nuevas cosas y se dinamizó. Los dos primeros años fueron durísimos, pero ya al tercer año empieza a dar resultados. Acá estamos con las cooperativas azucareras recién al noveno año haciendo cosas. Y he estado viendo lo que era increíble, los colombianos que han entrado, Manuelita que ha entrado a Laredo, por ejemplo. Estuve en Trujillo dando una conferencia y hablé pues que hay que (8) meter en cada azucarera 50 millones de dólares para reactivar cada una. Eso es mucha plata y no hay bolsillos acá para comerciar. Y el colombiano que maneja  esto me dice doctor Boloña     —porque estos saben de azúcar—me dijo: la corrupción es tal que el primer año hemos metido 3 millones de dólares, pero hemos limpiado la corrupción y eso me ha permitido llegar a los niveles anteriores de la producción. Se robaban la caña del campo, se robaban los sacos de azúcar, se robaban la úrea, se robaban el petróleo, el petróleo si eran 200 galones diarios eran 200 galones semanales los que realmente necesitaban. Era un error  tan grande, me dijo,  que arreglando corrupción no sabes el cambio que hay. Y daba pena cuando lo decían los colombianos, miren: nosotros en los 60 veníamos de Colombia, habían dos lugares para aprender de azúcar en el mundo: Haway  y Perú, veníamos a ver Casagrande. Hoy día lloramos viendo Casagrande, pero Colombia aprendió de Casagrande y dijo corrupción, cuando no hay corrupción en la (Ininteligible) es lo que nos ha dado un salto brutal. Entonces, la cantidad de gente que ha vivido de eso.",SERPA,78
39571, Que tal diferencia enorme ¿no?,SERPA,78
39572, Y recién estamos empezando. Estamos hablando de las azucareras y los problemas de corrupción que han habido y hay gente que ha vivido pues  de eso todo el tiempo. Lógico que  no quieren cambio.,SERPA,78
39573, Obviamente ponen resistencia. Eso es evidente no quieren perder.,MONTESINOS,78
39574, Tú sabes que hay un señor que vendió la planta de alcohol a una de las haciendas.,SERPA,78
39575, Ya.,MONTESINOS,78
39576," Que lo había comprado por mil dólares lo ha vendido en varios millones de dólares y la planta no está y la ha enjuiciado y le ha vendido pues a intereses como para llevarse el 25% de la empresa. Está quebrada, pues, es increíble. Y es un señor (Ininteligible). Hay varias joyas, increíble.",SERPA,78
39577, Este es el documentito.,MONTESINOS,78
39578," Sí.  Aquí el problema es (Ininteligible) crediticia debido a que un deudor unilateralmente mediante un documento ante notario público puede pedir la suspensión de cumplimiento, a fin de que en un plazo máximo de seis semanas se convoque a  la junta de acreedores. Esta parte es clave.",SERPA,78
39579, Esto es clave.,MONTESINOS,78
39580, Esto es clave. Esta es una parte importante más por el lado de junta de acreedores.,SERPA,78
39581, Cuál es la idea entonces acá. Si no entra el.,MONTESINOS,78
39582," No puede ser tan unilateral, yo creo que definitivamente.",SERPA,78
39583," Cómo habría que  redactarlo, porque estoy constatando acá de que el notario se convierte en la viga maestra.",MONTESINOS,78
39584, Así es.,SERPA,78
39585, Yo voy al notario le pago la plata ¿no?,MONTESINOS,78
39586, Claro.,SERPA,78
39587," Y entonces el notario me pone lo que le da la gana. Entonces, debería haber un mecanismo de control",MONTESINOS,78
39588," Yo creo que aquí deberíamos meter como dije la banca va a estar metida ahí sí; es decir, la banca tiene que ser un poco el contrapeso con el deudor, no puede ser él solo unilateralmente que agarra y se manda.",SERPA,78
39589," Aquí podría ser, entonces, para poder recurrir al notario y pedir la suspensión de las citadas obligaciones debe haber un común acuerdo de las partes.",MONTESINOS,78
39590," Debe haber un común acuerdo, no con todos los acreedores.",SERPA,78
39591," No, no, no. Pero un acuerdo mayoritario",MONTESINOS,78
39592, Así es.,SERPA,78
39593, Así lo pondríamos.,MONTESINOS,78
39594, Una cosa así.,SERPA,78
39595," No, claro, porque hay algunas que no tienen la posibilidad.",MONTESINOS,78
39596," Lo voy a dejar aquí, porque no servía la capitalización que sea, cópialo, los establecidos acá.",SERPA,78
39597, Ya.,MONTESINOS,78
39598," Está bien. Pero que el banco vende, por ejemplo, tiene el marco o lo vendes o aportas, esto es importante, no tiene escape. Ahora la banca de por sí se va, yo creo que ahora Banex está con problemas y antes del año, yo te diría Interbank y Crédito van a tener inversionistas extranjeros. (9) No hay bolsillo estacionario. El Citibank creo que va a entrar con el Banco de Crédito. El Crédito no puede y es que se viene una segunda (ininteligible), el Sudameris de la banca Italiana, El señor MONTESINOS TORRES.",SERPA,78
39599,— Se va a meter y además es el monopolio.,BACKGROUND,78
39600," A ellos lo sacaron (ininteligible) a la vendetta. La vendetta la inventaron los italianos y ellos 30 años se la han guardado y van a decir ahora entramos a otra generación a golpear, y Romero no creo que va a perder su bolsillo. El señor MONTESINOS TORRES.",SERPA,78
39601,— Exacto.,BACKGROUND,78
39602," No tiene espaldas para eso. Romero ha tenido que vender ya las joyas. Sí, definitivamente, de la AFP Unión sacó muy buena plata para meterla al banco, pero no va a poder aguantar eso. Ahora, sí creo que la banca, yo he visto en Paraguay todos son netamente extranjeros, porque los nacionales no tienen para tanta capacidad. ¿Y de las nacionales qué pasó en el Paraguay? Todititos empezaron a utilizar los bancos como la caja de la (ininteligible); o sea, se han quedado los bancos extranjeros, y creo que es importante porque son los que tienen los bolsillos hoy día. Hay ciertos sectores que van a estar, van a dualizar seguramente y Credibank es uno de ellos. Teniendo banca con bolsillo, o sea, con respaldo extranjero vamos a estar más tranquilos mientras estén volátiles los bancos. Creo que se debe y no por eso nos vamos a sentir mal, porque yo creo que vamos a estar tranquilos cuando tienes una banca comercial italiana, tienes un (ininteligible).",SERPA,78
39603, Hay seguridad en la inversión.,MONTESINOS,78
39604," Es igual como, qué te digo, en aerolíneas también, yo creo que en aerolíneas a nivel internacional se viene todo un esquema, empiezan a asociarse, ya se empiezan a asociar, la función es grande y van a tener también participación fuerte. Eso también. La única aerolínea nacional solita, yo creo ya eso no sólo va a existir, no puede existir y quedarán siete grandes igual con los bancos también. Entonces, hay sectores donde sí vas a ver estos montos extranjeros. Yo creo que en otra área que vamos a ver también entrar es en comunicaciones, en televisión, en radio.",SERPA,78
39605," ¡Ah!, también, ahí sí.",MONTESINOS,78
39606, Enseguida la Telefónica ya está comprando.,SERPA,78
39607," Telefónica está con... Telefónica está en Lima (ininteligible), Canal cubierto, Chile (ininteligible).",SERPA,78
39608, Eso también se viene. (diálogo ininteligible).,SERPA,78
39609," (ininteligible), no vamos a trabajar para ellos. El señor BOLOÑA BEHR.",MONTESINOS,78
39610,"— No, ahí tenemos que ver (ininteligible).",BACKGROUND,78
39611," Acá tenemos que tener cuidado en el tema de la televisión, lo siguiente.",MONTESINOS,78
39612, Hay que prepararse porque se viene la (ininteligible).,SERPA,78
39613," Por eso el esquema estaba así, diríamos ahora tenemos un manejo porque son cuatro canales o cinco de señal abierta, pero si tenemos 200 canales es imposible, ahí sí el manejo de la comunicación se escapa y para manejar una elección en el 2005 tenemos que tener control de los medios de comunicación. Entonces, desde ahora hay que ir pensando qué es lo que vamos a hacer (ininteligible) o la Telefónica va a tener que darnos.",MONTESINOS,78
39614," La Telefónica ya entró a Argentina, está mirando a Chile y va a querer entrar acá.",SERPA,78
39615," Sí, claro, y quiere entrar, claro. Por eso hay que buscar un mecanismo y en todo caso retardar el tema. El señor BOLOÑA BEHR.",MONTESINOS,78
39616,"— Yo tengo todo los balances de Telefónica y yo he visto cómo está sacando su dinero la Telefónica en los últimos años, cosa que no he salido a publicarlo porque indudablemente le voy a dar al cojo, Diez Canseco, municiones.",BACKGROUND,78
39617, Para que te encañonen. El señor BOLOÑA BEHR.,MONTESINOS,78
39618,"— claro. Pero yo le digo: mira, joven, aquí tú me estas sacando utilidades más de la cuenta. No te pases, pues, estás cobrando (ininteligible) mil millones de dólares más rápido; entonces, ponte bonito",BACKGROUND,78
39619, Así es.,MONTESINOS,78
39620," Y los españoles sólo tienen vocación monopólica; o sea, que van a entender ciertas cosas. El señor MONTESINOS TORRES.",SERPA,78
39621,— Es que no ha habido quien (ininteligible).,BACKGROUND,78
39622," No, pues , pero yo tengo todititos los precios y hace cincos años le estoy siguiendo la pista; entonces, y es bien sencillito, igualito (ininteligible) hay cosas que definitivamente se veían venir del 96 (ininteligible) estábamos tres veces más endeudados que otros países e iba a saltar esto, y se pasan ciertas cosas. Y así hay cosas que hay que estar mirando definitivamente, es parte de la estrategia. (10)",SERPA,78
39623," Entonces, agregamos estas dos cosas.",MONTESINOS,78
39624," Le agrego esto al presupuesto, dejo esto.",SERPA,78
39625, Estas son las innovaciones.,MONTESINOS,78
39626," Sí, eso es lo que yo pediría.",SERPA,78
39627," Ya, con esta cosa creo que podemos sacar algo.",MONTESINOS,78
39628," Y empezar a (ininteligible) bonito. Es importante para el país. O sea que el banco yo creo es muy importante. No, no, ha salido carísimo. Se nos caía el Wiese, se caía el Wiese y se nos caía sector financiero. Se caía el sistema financiero. Y el Wiese le ha costado al país ¿cuánto? Setecientos millones de dólares o más con todas las contingencias que puedan haber; el Latino ha costado 300 millones, ahí hay mil millones más Cofide que son 400, nos va a costar 2 mil millones en limpiar cosas. Lo que sí se tiene que evitar es lo que le pasó a Chile, que quiebren todos los bancos, que quiebren todas las empresas, porque es  volver a empezar a privatizar todo de vuelta, y es la muerte. Ya eso le pasó a Chile.",SERPA,78
39629," Claro, el 82.",MONTESINOS,78
39630," Cuando cae México fue exactamente. Quiebra México por la crisis de la deuda, igualito Chile se le van los capitales, bum dum gum se cayeron y salieron nuevos grupos, quebraron muchos grupos y salieron nuevos grupos y se tuvo que rearmar, y Pinochet en un momento duda y mete, pues, a un populista Escobar.",SERPA,78
39631, Peor todavía.,MONTESINOS,78
39632," Peor. Lo saca y Buchi que había estado guardado en la congeladora lo saca para que se ocupe. Las AFP fueron las que le dieron el ahorro grande; que manejan hoy día 30 mil millones de dólares. Y las AFP son las que se van a empezar a manejar empresas y los directorios de empresas, porque van a ser las dueñas de muchas empresas. Esas son los que van a manejar. Cosa que hay que tenerlo bien claro también, porque van a estar manejando las grandes empresas, y eso es en Chile. Acá todavía no hemos crecido porque nacieron más caras que el Seguro Social porque no se corrigió, el 30 de diciembre del 92 se debió haber subido y el Presidente dijo, no. Presidente: suba, no puedo dejarlo a uno en 9 y los nuevos a 13, porque nadie se va a pasar.",SERPA,78
39633, Claro. Lógico.,MONTESINOS,78
39634," Pero las AFP sí son las que traen capital para manejar las grandes empresas, y esas son las que tienen importancia. Ahora, se va a ver otras otras. Obviamente ya están mirando a Backus, cerveceras de afuera. Chilenos y venezolanos.",SERPA,78
39635, Es lo mismo que fenómeno que se da en los bancos...,MONTESINOS,78
