row_id,speech,speaker_std,file_id
16835," Yo estuve con Di Tella. Di Tella, realmente me sorprendió la forma tan... las cosas que me dijo, diciendo: “Mire, al principio yo podría asumir que Perú tenía más o menos razón o Ecuador más o menos razón. Hoy día, después del referéndum nunca hay antecedentes en relación al arbitraje sobre límites que se nos dé la razón al cien por ciento.” Eso me lo había dicho ya Ferrero, pero nunca imaginé que podía decirlo (ininteligible). Y me llamó mucho la atención cuando saliendo del Congreso declaró que de ninguna manera puede diferenciarse una conversación si está dentro del territorio cuando todo está diciendo: Ésta es la frontera.  (Se realiza una llamada por telefonía celular.) Claro, ésos son los tres del hermano; uno, dos, tres. Éstos son los tres para él; son seis. Acá hay de los viáticos; en cinco días, en proporción por día, 2 mil dólares por viáticos. Y su pasaje (ininteligible). Eso sería sus viáticos o su pasaje; tres, seis y dos, ocho, que serían dos cosas. (Ininteligible) Yo a partir de la fecha te voy a dar 3 mil dólares mensuales a ti para sus necesidades, y le voy a dar 3 mil dólares a tu hermano como contratado para que a mí me haga a título personal informes económicos en base a estas cuestiones.",JOY WAY,35
16836, Es creíble porque yo veo reformas económicas.,JOY WAY,35
16837, Claro.,MONTESINOS,35
16838, No lo puedo (Ininteligible).,JOY WAY,35
16839," Por eso lo voy a contratar yo, pero lo contrataría a título personal. Yo a título personal lo voy a contratar y voy a pagar de mis propios recursos. Es así. ¿No te parece? ¿Está bien así, sí o no?",MONTESINOS,35
16840, (Ininteligible) que sea con honorarios profesionales.,JOY WAY,35
16841," Claro, lógico, tiene que ser honorarios profesionales. No, pero por lo menos (ininteligible). Sí, sí, sí. (9) (Ininteligible) el tema es, hermano, de que trabajas tú y en algún momento cuando lo puedas sacar, hermano, ya viene el manejo, hermano. Entonces, acá ya yo lo manejo, entonces, ya los tres y yo por acá digo: “Me vas a ayudar en hacer esto, vas a ser un analista económico, me vas a ayudar más”. El hecho es que...",MONTESINOS,35
16842," Lo único que él quiere es ayudarlo, hermano.",JOY WAY,35
16843," Ah, por eso, ¿hasta cuánto quieres ayudar, hermano?",MONTESINOS,35
16844, Necesita ayudarlo porque está jodido todo.,JOY WAY,35
16845," Y entonces, carajo, tú le haces (ininteligible) Entonces, la gente está ayudada y después me lo traes acá (ininteligible) y yo lo contrato acá (ininteligible) ya casi es un conocido, hermano, ¿entiendes? (ininteligible) y a este compadre (ininteligible) cuando hay esta huevada te vas al extranjero, hermano. Cuando se da esta huevada (ininteligible) tienes 30 días, ándate a Europa, pide tu licencia por razones de (ininteligible) Si te quieres ir, ándate, hermano. Y, hermano, (ininteligible) está fuera del escenario. Nos saldría más barato pagarle 30 días que se vaya bien con su hembra, con quien chucha quiera y le pagamos, pues, salimos de esa vaina. ¿Qué te parece? Felizmente, lo de Serpa se interesó, carajo ¿no?",MONTESINOS,35
16846," Sí. Está bien. Entonces, esto está cerrado ¿no?",JOY WAY,35
16847, Sí.,MONTESINOS,35
16848, ATV también le lleva una bronca a Palermo.,JOY WAY,35
16849, Todo el mundo.,MONTESINOS,35
16850, No deja que le den una frecuencia (ininteligible) 35% ha hablado con el Ministerio de Transportes.,JOY WAY,35
16851, El cholo (ininteligible) es un huevón.,MONTESINOS,35
16852, Si vuelven a establecer una buena relación yo te aviso para ver cómo le podemos dar algunas evidencias de que si soporta bien.,JOY WAY,35
16853," Ahora es importante, apenas viene el jefe, de una vez, compadre, agarrar el tema de la Policía de una vez de que tú agarres, hermano, la vaina; o sea, el Presidente ha dicho que tú la agarres. Que no la agarre... Que esté en la PCM porque ya no es necesario porque ya se va Valle Riestra, que se quede allí, carajo. Ahora, a Balarezo ¿tú lo conoces a Balarezo? El que trabaja en la PCM, que ha visto la publicidad, es un hijo de puta ese huevón. ¿Tú lo conoces a Gonzalo Coloma? Gonzalo Coloma.",MONTESINOS,35
16854," El que entrena, pero no, no.",JOY WAY,35
16855," Gonzalo Coloma estuvo, pues, en Canal 7. Es un buen muchacho, lo pusimos una época en el Canal 7; o sea, en lugar que esté manejando, que sea físicamente el que ejecute; o sea, en lugar de Balarezo lo ponemos Gonzalo Coloma, hermano. Gonzalo Coloma es un tipo, carajo, bueno para nosotros, ha apoyado, ha estado, carajo, trabajado con el gobierno, ha trabajado en el Ministerio de Transportes y Comunicaciones, después pasó a trabajar a Canal 7 como gerente del Canal 7, después se salió porque (ininteligible) lo jalamos a la PCM para que trabaje en esta vaina porque Balarezo es... Hermano, el problema es político, no es tecnocracia (ininteligible).",MONTESINOS,35
16856," Él tiene que salir de la parte formal, empresarial, es colateral, lo fundamental es (ininteligible).",JOY WAY,35
16857," Claro, entonces, voy a poner esa vaina ahí y tú defines dónde, nos reunimos acá, esto se va a dar para acá, para acá, para acá y Coloma es el que ejecuta esa huevada.",MONTESINOS,35
16858," Se le va a traer a Manuel Vásquez porque no solamente tiene fondos de publicidad sino que depositan los fondos en los bancos, es un buen (ininteligible) Déjate de cojudeces.",JOY WAY,35
16859," Por supuesto. (Se realiza otra llamada por telefonía celular.) Aló, un momentito, ya está suspendido lo del lunes, ah. Ya, asegurado ya. Si (10) llamara el jefe, si lo llamara a usted le dice que no se preocupe, que está todo asegurado ya, suspendido todo lo del lunes. Ya me han asegurado que quede todo sin efecto, inclusive me estoy recogiendo las banderolas todo para que no quede, pues. Ya, al amigo Game ya le he dicho que me recoja toditas las banderolas, las pancartas y las guardamos para otra oportunidad, pero ya todo sin efecto; o sea, ya no se hace... Si el jefe llamara usted le dice que ya no hay. No. Ya, ya, ya. Ya. Sí, sí, sí. No, pero ya como Gamero manejaba el asunto ya le he dicho ya, me acaba de llamar ahorita y me dice: “Ya está todo y me estoy pasando a recoger las banderolas todo.” Y además el tema de los buses, como nosotros manejamos el tema de los buses, ya está pagado eso ya ¿ya? Entonces, si llamara ya ustedes le avisan. Ya, okey, listo. Las manifestaciones de respaldo al Presidente la vamos a hacer para el lunes. El Presidente ha llamado ordenando que la suspendamos, que no conviene ahorita porque como ya se nos ha pagado una manifestación parece extemporánea. Pero ahora ¿que van a hacer estos cojudos del (ininteligible)? Vamos a sacar movilizaciones a la calle, tú lo sabes, van a...",MONTESINOS,35
16860," Sí, y después de lo Congreso van a (ininteligible).",JOY WAY,35
16861," Sí, entonces, hay que estar preparado no más a la huevada, a lo que venga ¿ya? Bien, hermano. Adiós. (Ininteligible).",MONTESINOS,35
16862,speech,DELGADO PARKER,35
16863," (Ininteligible) por el tema de Martha (corte en grabación)...reconoció en el asunto de Martha Chávez y firmó la resolución, el amparo de Martha Chávez, te das cuenta ¿no? el amparo de Martha Chávez. Entonces, me dice, por este fundamento de las consideraciones expuestas resulta manifiesto que se encuentra plenamente (ininteligible) ha sido declarada inconstitucional. Entonces le he dicho nadie que nos encontremos no están cuestionando que la ley no tiene validez, están pidiendo que se desapruebe, es diferente.",MONTESINOS,35
16864," Claro, exactamente.",JOY WAY,35
16865," Entonces, no tiene que ver nada una cosa con la otra. Ellos están pidiendo la desaprobación de la ley.",MONTESINOS,35
16866, Claro.,JOY WAY,35
16867," Entonces, si ellos está diciendo que es válida la ley, será válida la ley en la función de juez, y ahora está en otro órgano con otra ley y están planteando un referéndum para desaprobarlo, que no tiene que ver nada con lo que él ha dicho que la ley esté vigente o no está vigente.",MONTESINOS,35
16868, El contenido de la ley él no se está pronunciando. Él se está pronunciando (Ininteligible).,JOY WAY,35
16869, ¿Sí?,MONTESINOS,35
16870, Hemos estado confiando...hemos estado confiando (ininteligible) referéndum requiere o no del asunto de la...,JOY WAY,35
16871, De la iniciativa.,MONTESINOS,35
16872, De la iniciativa.,JOY WAY,35
16873," Hermano, mira, ayer he trabajado la resolución de la ONPE en donde el Jurado ya tengo lista (ininteligible) Muñoz Arce o (ininteligible), ya está lista la resolución. Hoy día se iba a señalar la lista (ininteligible) para el martes. Puta, (ininteligible) me llamó (ininteligible), puta, qué (ininteligible) qué cojudo (ininteligible) nos hubiera dado (ininteligible) lo llamaba (ininteligible). Entonces, (ininteligible) matamos el problema del Congreso (ininteligible) ya no hay nada. Ahora, suponiendo que viene una denuncia contra el Jurado y toda esta huevada, ustedes, pues, lo tiran al tacho.",MONTESINOS,35
16874, Ese tiene que ir a través del Poder Judicial.,JOY WAY,35
16875," No, no, es distinto. Es el antejuicio.",MONTESINOS,35
16876," Está bien, está bien, pero...",JOY WAY,35
16877," Entonces, si hubiera (ininteligible)...por eso que (ininteligible) o sea, ellos tienen la garantía del antejuicio...Oye, hermano, carajo, no te preocupes que si el pueblo viene con cojudeces. En primer lugar...",MONTESINOS,35
16878, A nadie se le (ininteligible) cuando hemos querido.,JOY WAY,35
16879," Claro. Ahora, el problema es ¿y por qué se demoraron tanto? Bueno, lamentablemente terminó la legislatura, no se pudo.",MONTESINOS,35
16880, Eso lo demoraron por...,JOY WAY,35
16881, Por el término de la legislatura.,MONTESINOS,35
16882," No, además porque, claro, se decidió ya no hacer ninguna reunión (ininteligible)",JOY WAY,35
16883," Sí, justamente, pero no podemos decir eso. Decimos sino que el problema que como nos venció el tiempo nos ganó el asunto de la legislatura, la primera esta de (ininteligible). Puta, carajo, nos descuadraría la huevada si el viejo se inhibe de la cojudez. Entonces, ha venido ahorita...",MONTESINOS,35
16884, Pero él se está inhibiendo ¿para cuando?,JOY WAY,35
16885," Él quisiera, o sea, quiere inhibirse porque dice que, cómo se llama, que como él ha conocido el amparo Martha Chávez, ya ha adelantado criterio. Entonces, yo digo, en primer lugar, acá él conoce como miembro del Poder Judicial conoce, recién ahora está en otro órgano que es Jurado de Elecciones, y el tema de acá es un tema de referéndum, el tema de acá es una acción de amparo.",MONTESINOS,35
16886, Claro.,JOY WAY,35
16887, Son dos cosas diferentes.,MONTESINOS,35
16888, El tema es sobre la validez o no de la Ley de Interpretación y el otro es sobre...,JOY WAY,35
16889, Es sobre la desaprobación de la ley. Acá ellos no están cuestionando que la ley es constitucional o inconstitucional.,MONTESINOS,35
16890," Ni siquiera se está diciendo, en la ley se están pronunciando sobre si es, si es exigible o no la, por que eso es ¿no?",JOY WAY,35
16891, ¿Qué cosa?,MONTESINOS,35
16892, Para que haya referéndum es o no exigible la iniciativa.,JOY WAY,35
16893," No, no, no. Acá el tema es ¿ellos para qué están pidiendo el referéndum? Para desaprobar la ley. La iniciativa legislativa es otra cosas, es procedimiento de la ley, por eso tiene que pasar (ininteligible) en eso está de acuerdo, sino el tema está en que el temor que (ininteligible) como ya me intervine en esto, ya no puedo intervenir en lo otro ¿no? Entonces, (ininteligible) yo le dije a usted que no voy a intervenir en lo de Martha Chávez en (ininteligible) pregunté antes (ininteligible) a ver si votan por mí. Efectivamente me dijo “pero anda nomás”, porque en ese momento nos convenía que (ininteligible) Martha Chávez ¿te das cuenta? Pero, entonces, no hay ninguna razón jurídica para (ininteligible) inclusive, carajo (ininteligible). Está viendo para poder llevar la tranquilidad (ininteligible) de su presencia (ininteligible) usted no se preocupe, para cualquier (ininteligible) tiene usted respaldo del Congreso. Carajo, y además son dos cosas, hermano, la acción de amparo fue Martha Chávez diciendo que la ley era válida, y ellos declararon que la ley era válida porque el Tribunal Constitucional lo había declarado inconstitucional. (2) Eso es lo que dice el Poder Judicial. En realidad no es para medir la desaprobación de la ley, o sea, la derogación de la ley. El día que esa ley vale o no vale no tiene que ver nada con la desaprobación de la derogatoria de la ley,  porque (Ininteligible). Entonces, la materia a la que se va a pronunciar es del referéndum, no es de que si la ley vale o no vale. Son dos cosas diferentes. Yo puedo decir que la ley, usted puede haber dicho la ley no vale y el referéndum puede decir que vale.",MONTESINOS,35
16894, Que vale.,JOY WAY,35
16895," Es así de sencillo. Entonces, salve usted la disposición del Jurado (Ininteligible) argumento que aquí quiero decir que ni siquiera la oposición nos va a cuestionar (Ininteligible) por el voto, simplemente si lo cuestionamos es porque estaba pendiente una denuncia. Y la falsedad en el recurso que tengo yo de la apelación que han hecho ellos, de la apelación que han hecho sobre la resolución de la ONPE, en ninguna parte están diciendo que Serpa se inhiba ni nada por el estilo. O sea, (Ininteligible) Entonces, para qué les va a dar, pues, en la yema del gusto.",MONTESINOS,35
16896, Él por iniciativa quiere hacer...,JOY WAY,35
16897," Él de propio y de oficio, cómo se llama, de oficio (Ininteligible) y dice que él tendría que escuchar de mi consejo (Ininteligible) o debería de escucharse (Ininteligible) y se tira abajo todo, hermano. ¿Por qué te digo? Porque (Ininteligible) incondicional, o sea, a mí no tiene ningún problema, Rómulo Muñoz tú sabes que es comodín abogado, felizmente (Ininteligible) agarró con la mujer, el lunes se la tiene que ganar a la mujer, la tiene que enamorar y decirle: ""a ver qué necesita, a ver cómo vamos a hacer"". Puta, que le dé atención para que, como para que Rómulo se sienta bien para asegurar ese voto ¿entiendes? Además, (Ininteligible) lo pilla, pues, (Ininteligible) acá. Entonces, tenemos cuatro ya seguros, inclusive con menos es preparado la resolución, hermano. Va a salir una resolución (Ininteligible) y es probable que (Ininteligible) caso cuando vea que cuatro están en ese sentido, no va a quedarse ya él solito. (Ininteligible) con la cojudez. Entonces, (Ininteligible), los demócratas (Ininteligible), ¿por qué? Porque es bien difícil (Ininteligible) más, entonces les rompe, carajo, comenzó así a reparar (Ininteligible). Entonces, ya el lunes van, convencidos seguro, y el lunes señalan vista para el miércoles, y el miércoles ahí está la razón, porque, compadre, ¿sabes cuál es el problema? Como el tema de Ecuador ya ha terminado. (Parte testada.). Pero, carajo, mañana, el miércoles (Ininteligible) el tema del referéndum se vuelve un tema apolillado, hermano, entonces el miércoles tienen que (Ininteligible). Pero para nosotros, para nuestra evaluación, la noticia cuando ha salido de la ONPE ha pasado desapercibida, ¿es así o no es así?, todavía estamos con la efervescencia de la reseca del tema Ecuador, recién resucita. O sea, el miércoles, carajo, tranquilamente ven la causa, (Ininteligible) y es una resolución simple, hermano, así se llega a las (Ininteligible) del Jurado .",MONTESINOS,35
16898, (Ininteligible),HERNANDEZ CANELO,35
16899, ¿Con quién?,MONTESINOS,35
16900, Bringas.,HERNANDEZ CANELO,35
16901, ¿Qué pasó? Va a pedir un pase para cuatro.,MONTESINOS,35
